CUT,REGION,PROVINCIA,COMUNA,NOMBRE_DIS,CODIGO_DIS,MANZENT,ZONA_CENSA,MANZANA,TOTAL_PERS,TOTAL_HOMB,TOTAL_MUJE,PERSONAS_0,PERSONAS_6,PERSONAS_1,PERSONAS_M,PERSONAS_E,PUEBLOS_IN,TOTAL_VIV_,TOTAL_VIV1,VIV_OCUPA_,TOTAL_VIVI,CANTIDAD_H,VIV_TIPO_C,VIV_TIPO_D,VIV_TIPO_T,VIV_TIPO_P,VIV_TIPO_M,VIV_TIPO_1,VIV_TIPO_O,VIV_PARED_,VIV_PARED1,VIV_PARE_1,VIV_PARE_2,VIV_PARE_3,VIV_PARE_4,VIV_TECHO_,VIV_TECHO1,VIV_TECH_1,VIV_TECH_2,VIV_TECH_3,VIV_TECH_4,VIV_TECH_5,VIV_PISO_P,VIV_PISO_R,VIV_PISO_B,VIV_PISO_C,VIV_PISO_T,VIV_MATERI,VIV_MATE_1,VIV_MATE_2,VIV_AGUA_R,VIV_AGUA_P,VIV_AGUA_C,VIV_AGUA_1,geometry
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071001020,1,20,63,37,26,Indeterminado,Indeterminado,50,7,0,19,31,0,22,31,23,31,0,0,0,0,0,0,0,1,14,3,0,4,4,0,13,0,0,5,0,18,1,2,1,0,11,6,5,22,0,0,0,"POLYGON ((-7894987.004799999 -7013787.7991, -7895074.447899999 -7013938.542300001, -7895076.4057 -7013940.742400002, -7895078.6185 -7013942.1217, -7895080.012599999 -7013942.556899998, -7895080.877499999 -7013942.058699999, -7895081.387700001 -7013941.838300001, -7895081.6745 -7013941.775199998, -7895086.434800001 -7013941.0757, -7895091.9603 -7013938.222899999, -7895093.396600001 -7013938.1987, -7895094.009199999 -7013938.188299999, -7895099.301899999 -7013938.099199999, -7895107.648700001 -7013937.958500002, -7895125.0019 -7013935.408500001, -7895153.045499999 -7013927.343199998, -7895171.334000001 -7013922.083299998, -7895209.658399999 -7013900.320300002, -7895231.342900001 -7013887.746800002, -7895258.5196 -7013870.3101, -7895264.7171 -7013866.333999999, -7895278.564300001 -7013857.4494, -7895289.217599999 -7013850.614399999, -7895285.4673 -7013848.6149, -7895278.9526 -7013845.141399998, -7895269.940199999 -7013840.335900001, -7895261.262800001 -7013841.1589, -7895151.283600001 -7013906.658300001, -7895147.346999999 -7013897.206500001, -7895147.536699999 -7013897.059599999, -7895250.4079 -7013835.7936, -7895250.5726 -7013831.1008, -7895249.7437 -7013826.6272, -7895156.1862 -7013682.637400001, -7895154.8277 -7013680.8893, -7895151.7608 -7013679.878800001, -7895149.4771 -7013679.748300001, -7895147.4573 -7013680.467799999, -7894988.3091 -7013779.521899998, -7894986.8411 -7013781.525899999, -7894986.3312 -7013783.166999999, -7894986.1326 -7013784.826099999, -7894987.004799999 -7013787.7991))"
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071002003,2,3,9,4,5,0,Indeterminado,Indeterminado,5,0,Indeterminado,4,0,4,4,4,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,"POLYGON ((-7894040.7653 -7013883.949499998, -7894043.2892 -7013885.346999999, -7894046.012 -7013885.085499998, -7894048.135600001 -7013884.3719, -7894193.4224 -7013791.2225, -7894195.5371 -7013788.838100001, -7894196.2787 -7013786.7925, -7894196.1898 -7013784.6996, -7894195.3741 -7013782.564800002, -7894103.5185 -7013632.814300001, -7894101.4573 -7013630.608199999, -7894099.5888 -7013630.500999998, -7894096.6823 -7013630.3345, -7894095.724300001 -7013630.697099999, -7893948.7311 -7013724.580400001, -7893946.6162 -7013726.964600001, -7893946.0022 -7013728.5997, -7893946.067299999 -7013731.109099999, -7893946.778999999 -7013733.237799998, -7894039.4069 -7013882.201200001, -7894040.7653 -7013883.949499998))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081002030,2,30,80,48,32,7,5,56,12,Indeterminado,20,30,0,26,30,27,29,0,0,0,0,0,1,0,0,21,5,0,0,1,0,25,0,0,0,0,26,0,0,0,0,21,5,0,26,0,0,0,"POLYGON ((-7896011.381999999 -7013947.389199998, -7896013.986500001 -7013949.2082, -7896014.7368 -7013948.833500002, -7896015.335999999 -7013949.285300002, -7896018.242799999 -7013949.451099999, -7896021.036499999 -7013947.940299999, -7896170.828 -7013852.088199999, -7896172.791099999 -7013850.529899999, -7896174.249500001 -7013846.854699999, -7896174.311100001 -7013843.9351, -7896173.311000001 -7013841.372400001, -7896124.5987 -7013763.843899999, -7896122.952 -7013761.661899999, -7896119.469900001 -7013760.627999999, -7896118.351500001 -7013760.146699999, -7896115.038899999 -7013761.6281, -7895962.672900001 -7013851.484499998, -7895960.5823 -7013853.453200001, -7895959.194700001 -7013855.8796, -7895958.9583 -7013860.041999999, -7895959.9583 -7013862.604699999, -7896009.5041 -7013945.6116, -7896011.381999999 -7013947.389199998))"
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071004002,4,2,87,40,47,7,7,62,11,Indeterminado,21,33,0,29,33,30,32,1,0,0,0,0,0,5,4,17,3,0,0,0,0,27,1,0,0,0,27,1,1,0,0,24,4,0,29,0,0,0,"POLYGON ((-7895454.0868 -7013766.063099999, -7895520.1602 -7013878.830699999, -7895524.0196 -7013882.392099999, -7895525.944599999 -7013883.337200001, -7895529.162599999 -7013883.5211, -7895534.2402 -7013882.140799999, -7895534.264 -7013881.7245, -7895552.805600001 -7013870.673500001, -7895554.41 -7013869.93, -7895557.5244 -7013870.107900001, -7895559.392899999 -7013870.214699998, -7895562.308800001 -7013872.0517, -7895564.474300001 -7013874.263500001, -7895663.201400001 -7014031.910300002, -7895665.806 -7014033.729400001, -7895666.3013 -7014034.1754, -7895667.7783 -7014033.842099998, -7895669.278999999 -7014033.092599999, -7895711.7005 -7014005.030400001, -7895712.9608 -7014003.014199998, -7895712.7677 -7014000.9153, -7895708.4089 -7013991.4791, -7895702.0923 -7013979.842999998, -7895658.1905 -7013913.024700001, -7895647.703299999 -7013897.809799999, -7895642.060900001 -7013890.8059, -7895557.425799999 -7013785.748, -7895550.849199999 -7013778.691, -7895543.5551 -7013773.263099998, -7895530.8212 -7013764.601300001, -7895525.036900001 -7013760.094900001, -7895519.4275 -7013754.345600002, -7895515.5592 -7013749.113499999, -7895505.167199999 -7013732.233800001, -7895503.497 -7013730.467900001, -7895501.180500001 -7013729.082899999, -7895500.35 -7013729.035399999, -7895498.689099999 -7013728.940499999, -7895496.0702 -7013729.2084, -7895456.721799999 -7013754.5209, -7895454.734999999 -7013756.495499998, -7895452.9648 -7013760.152600002, -7895453.1105 -7013763.084100001, -7895454.0868 -7013766.063099999))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081002041,2,41,90,47,43,Indeterminado,Indeterminado,54,23,0,18,31,0,25,31,25,31,0,0,0,0,0,0,1,0,20,3,0,0,0,0,23,0,0,1,0,24,0,0,0,0,21,2,1,24,0,0,0,"POLYGON ((-7896586.494100001 -7014020.699999999, -7896591.174900001 -7014022.6371, -7896596.771500001 -7014021.285799999, -7896779.316 -7013891.374899998, -7896780.911 -7013888.960099999, -7896781.779300001 -7013886.504000001, -7896781.368899999 -7013882.722399998, -7896733.688300001 -7013805.256099999, -7896731.097899999 -7013801.350099999, -7896729.795499999 -7013800.4408, -7896727.742900001 -7013799.906199999, -7896724.8928 -7013800.579, -7896536.0122 -7013933.884199999, -7896534.464299999 -7013935.466499999, -7896533.8509 -7013937.1019, -7896533.765699999 -7013940.437800001, -7896534.766000001 -7013943.000399999, -7896584.616 -7014018.922499999, -7896586.494100001 -7014020.699999999))"
12101,12,MAGALLANES,PUNTA ARENAS,CENTRO,5,12101051002035,2,35,11,5,6,0,Indeterminado,Indeterminado,5,Indeterminado,0,10,0,4,10,4,5,1,0,0,0,0,4,1,2,1,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,"POLYGON ((-7893584.3967 -7013882.565900002, -7893584.9244 -7013883.182399999, -7893587.6402 -7013881.422200002, -7893725.378599999 -7013793.202100001, -7893725.296 -7013787.351100001, -7893724.4005 -7013784.794199999, -7893632.977700001 -7013636.732999999, -7893630.812899999 -7013634.5209, -7893628.552999999 -7013633.973700002, -7893624.872199999 -7013634.597600002, -7893624.7446 -7013635.008000001, -7893476.876800001 -7013731.337900002, -7893475.3522 -7013732.5031, -7893473.2784 -7013737.812800001, -7893502.4352 -7013777.475099999, -7893503.3903 -7013780.552999999, -7893503.971000001 -7013783.1842, -7893505.4629 -7013789.944600001, -7893506.785700001 -7013800.006499998, -7893506.5869 -7013807.841800001, -7893506.1062 -7013812.321199998, -7893502.304400001 -7013819.219900001, -7893495.5043 -7013826.090599999, -7893526.930199999 -7013844.8873, -7893527.07 -7013844.975200001, -7893583.6447 -7013881.962200001, -7893584.3967 -7013882.565900002))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081004014,4,14,73,33,40,4,8,44,17,Indeterminado,15,32,0,27,32,27,32,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0,0,27,0,0,0,"POLYGON ((-7896918.3807 -7014061.744100001, -7896921.759299999 -7014062.7718, -7896923.963 -7014062.479699999, -7896926.605599999 -7014061.795000002, -7897134.0843 -7013923.690900002, -7897137.1797 -7013920.526299998, -7897138.047900001 -7013918.0702, -7897138.0997 -7013913.479499999, -7897136.9955 -7013910.910999998, -7897093.459100001 -7013837.441199999, -7897090.774 -7013835.200300001, -7897089.240499999 -7013834.6954, -7897088.433499999 -7013834.231699999, -7897086.022399999 -7013834.5121, -7897083.8989 -7013835.226500001, -7897025.326199999 -7013869.057100002, -7897014.0013 -7013875.9289, -7896870.2874 -7013971.307799999, -7896869.513499999 -7013972.099100001, -7896868.079 -7013975.357999999, -7896868.121400001 -7013978.2837, -7896868.7301 -7013980.406399999, -7896883.0702 -7014006.697000001, -7896916.087400001 -7014059.943100002, -7896918.3807 -7014061.744100001))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081002028,2,28,33,11,22,Indeterminado,Indeterminado,22,8,Indeterminado,11,23,0,11,23,11,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,"POLYGON ((-7895802.415100001 -7013931.701400001, -7895805.402100001 -7013932.289700001, -7895810.2719 -7013930.897399999, -7895810.3994 -7013930.487, -7895930.080600001 -7013855.052900001, -7895932.298599999 -7013852.673900001, -7895933.790100001 -7013850.253400002, -7895933.922599999 -7013846.085000001, -7895932.842499999 -7013843.100299999, -7895888.0392 -7013768.298900001, -7895886.0339 -7013766.931699999, -7895883.382099999 -7013765.945, -7895881.0747 -7013766.230900001, -7895878.5361 -7013766.921100002, -7895754.1646 -7013847.932100002, -7895751.7152 -7013850.715399999, -7895750.974099999 -7013852.761100002, -7895750.9123 -7013855.6807, -7895751.9123 -7013858.2434, -7895796.838199999 -7013927.206900001, -7895800.466399999 -7013931.172499999, -7895802.415100001 -7013931.701400001))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081004019,4,19,128,64,64,5,16,85,22,Indeterminado,27,44,0,41,44,41,42,0,0,0,0,0,2,0,0,41,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,0,0,41,0,0,0,"POLYGON ((-7897272.4683 -7014091.5101, -7897275.224099999 -7014092.502099998, -7897278.1545 -7014092.251200002, -7897280.9244 -7014091.156199999, -7897501.354900001 -7013941.2511, -7897502.9025 -7013939.668699998, -7897503.5395 -7013937.616999999, -7897503.4967 -7013934.691399999, -7897503.0484 -7013933.4131, -7897470.659 -7013863.5024, -7897469.4037 -7013861.760400001, -7897468.412699999 -7013860.868900001, -7897467.2141 -7013859.965500001, -7897464.331 -7013859.384, -7897463.316400001 -7013858.908599999, -7897459.069700001 -7013860.337499999, -7897230.0856 -7014016.016800001, -7897227.6603 -7014018.384399999, -7897226.896 -7014020.846500002, -7897226.9385 -7014023.772100002, -7897227.938899999 -7014026.3347, -7897269.3914 -7014088.8292, -7897271.1658 -7014090.600699998, -7897272.4683 -7014091.5101))"
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071002010,2,10,69,39,30,0,5,48,16,0,8,25,2,24,27,24,24,1,0,0,0,0,0,2,5,17,0,0,0,2,0,22,0,0,0,0,23,0,1,0,0,23,1,0,24,0,0,0,"POLYGON ((-7894312.948100001 -7013952.582600001, -7894314.2739 -7013953.076200001, -7894317.3081 -7013952.832400002, -7894318.1623 -7013952.463799998, -7894477.5919 -7013850.513700001, -7894479.243799999 -7013848.938000001, -7894479.754000001 -7013847.296799999, -7894479.6412 -7013845.619899999, -7894479.113299999 -7013843.919300001, -7894383.802200001 -7013694.390700001, -7894380.830399999 -7013691.715, -7894378.1789 -7013690.727899998, -7894375.352399999 -7013690.983600002, -7894372.5021 -7013691.6556, -7894220.0832 -7013789.409400001, -7894217.7371 -7013792.198100001, -7894216.9955 -7013794.2436, -7894217.060699999 -7013796.752999999, -7894217.9801 -7013798.8937, -7894310.966800001 -7013950.798700001, -7894312.948100001 -7013952.582600001))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081004026,4,26,62,30,32,5,5,46,6,Indeterminado,31,24,0,21,24,21,23,0,0,1,0,0,0,0,2,19,0,0,0,0,0,21,0,0,0,0,20,1,0,0,0,20,1,0,21,0,0,0,"POLYGON ((-7897863.818 -7013988.588199999, -7897865.3751 -7013988.676800001, -7898001.151000001 -7013967.1611, -7898003.9443 -7013965.6494, -7898005.0766 -7013964.043200001, -7898005.6427 -7013963.240200002, -7898005.807499999 -7013960.326499999, -7897998.4638 -7013915.226100001, -7897997.727600001 -7013913.513999999, -7897995.849300001 -7013911.7368, -7897994.546700001 -7013910.827599999, -7897991.743799999 -7013910.668299999, -7897856.002 -7013933.438499998, -7897853.161599999 -7013935.782499999, -7897852.571900001 -7013937.002, -7897852.2797 -7013940.326000001, -7897859.6697 -7013984.594000001, -7897860.981799999 -7013987.174199998, -7897863.818 -7013988.588199999))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081002039,2,39,79,43,36,4,10,58,7,7,20,39,0,31,39,31,37,0,0,0,1,0,1,1,1,22,6,0,1,2,0,27,0,0,2,0,31,0,0,0,0,24,5,2,31,0,0,0,"POLYGON ((-7896328.2642 -7014067.3642, -7896329.486300001 -7014067.851399999, -7896331.690099999 -7014067.559500001, -7896332.902899999 -7014066.3759, -7896517.0899 -7013936.9815, -7896519.4352 -7013934.1921, -7896520.327199999 -7013931.319600001, -7896520.2377 -7013929.226500001, -7896519.2611 -7013926.2476, -7896469.582599999 -7013843.654399998, -7896467.624299999 -7013841.454700001, -7896463.566400001 -7013839.552900001, -7896460.532299999 -7013839.797600001, -7896457.5547 -7013840.8805, -7896266.409499999 -7013964.4461, -7896265.196599999 -7013965.629900001, -7896264.7907 -7013967.276999999, -7896264.672499999 -7013969.358399998, -7896265.3849 -7013971.487, -7896324.0458 -7014064.617899999, -7896325.5085 -7014066.371800002, -7896327.433700001 -7014067.316799998, -7896328.2642 -7014067.3642))"
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071002012,2,12,88,42,46,Indeterminado,Indeterminado,66,18,Indeterminado,8,35,1,31,36,31,34,0,0,0,0,0,1,1,2,20,7,0,0,1,0,28,0,0,0,0,29,0,0,1,0,22,7,0,31,0,0,0,"POLYGON ((-7894599.8203 -7014006.596500002, -7894601.768999999 -7014007.125799999, -7894604.411699999 -7014006.4419, -7894753.384199999 -7013914.327, -7894755.602600001 -7013911.9483, -7894757.2457 -7013908.701499999, -7894757.3552 -7013904.9494, -7894756.171700001 -7013901.958500002, -7894663.6042 -7013757.182700001, -7894661.4626 -7013754.554699998, -7894658.5233 -7013753.1336, -7894656.8861 -7013752.622299999, -7894655.145099999 -7013752.104899999, -7894651.855900001 -7013753.169500001, -7894647.122400001 -7013755.821699999, -7894502.408 -7013848.1765, -7894501.0911 -7013849.3539, -7894500.222100001 -7013851.809700001, -7894500.103399999 -7013853.890900001, -7894500.8627 -7013855.187199999, -7894595.210999999 -7014003.409299999, -7894597.975400001 -7014006.0733, -7894599.8203 -7014006.596500002))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081004025,4,25,55,27,28,7,Indeterminado,41,Indeterminado,0,32,19,0,19,19,19,19,0,0,0,0,0,0,0,0,17,2,0,0,1,0,18,0,0,0,0,18,0,1,0,0,16,3,0,19,0,0,0,"POLYGON ((-7897734.364600001 -7014008.7907, -7897736.2333 -7014008.896899998, -7897844.688300001 -7013991.676800001, -7897847.377900001 -7013990.159400001, -7897848.614 -7013988.5592, -7897849.401699999 -7013985.680799998, -7897842.0921 -7013941.835000001, -7897841.275599999 -7013939.700599998, -7897839.708799999 -7013937.941, -7897837.160399999 -7013936.961100001, -7897835.2918 -7013936.854899999, -7897718.5987 -7013956.111900002, -7897717.0746 -7013957.278000001, -7897716.1735 -7013958.479499999, -7897715.5601 -7013960.114999998, -7897715.7303 -7013962.630199999, -7897729.593499999 -7014004.761, -7897730.0419 -7014006.039299998, -7897731.217 -7014007.358800001, -7897734.364600001 -7014008.7907))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081002035,2,35,104,43,61,7,17,65,15,Indeterminado,42,29,0,29,29,29,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29,0,0,0,0,26,0,1,0,0,26,1,0,29,0,0,0,"POLYGON ((-7896048.0403 -7014009.933600001, -7896069.8126 -7014046.355099998, -7896071.563100001 -7014048.543099999, -7896074.5264 -7014049.5473, -7896075.2294 -7014050.005100001, -7896077.8247 -7014050.153299998, -7896079.117799999 -7014049.3917, -7896126.3606 -7014020.767200001, -7896131.7732 -7014018.9881, -7896137.530200001 -7014018.4813, -7896138.464500001 -7014018.534600001, -7896153.4135 -7014019.387499999, -7896158.778899999 -7014018.4408, -7896163.6961 -7014016.215799998, -7896244.627499999 -7013966.544500001, -7896245.9442 -7013965.366799999, -7896246.9164 -7013962.9166, -7896246.907099999 -7013961.245700002, -7896246.275 -7013959.5392, -7896211.1231 -7013902.337099999, -7896185.639 -7013860.867600001, -7896182.954399999 -7013858.6263, -7896180.5101 -7013857.651799999, -7896177.995100001 -7013857.925900001, -7896175.663899999 -7013858.627999999, -7896024.7871 -7013955.253400002, -7896022.8002 -7013957.228100002, -7896021.261499999 -7013960.480999999, -7896021.176200001 -7013963.817000002, -7896022.2564 -7013966.802000001, -7896048.0403 -7014009.933600001))"
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071001019,1,19,76,32,44,6,12,44,14,6,18,34,0,27,34,27,34,0,0,0,0,0,0,1,1,21,4,0,0,3,0,22,0,0,2,0,26,0,1,0,0,21,4,2,27,0,0,0,"POLYGON ((-7894922.106699999 -7014040.493299998, -7894925.7402 -7014040.701099999, -7894928.9493 -7014039.214400001, -7895063.2941 -7013953.355700001, -7895065.385 -7013951.3873, -7895067.179099999 -7013947.3138, -7895067.1373 -7013944.3882, -7895066.1612 -7013941.409200002, -7894979.085999999 -7013791.522, -7894977.000800001 -7013789.732299998, -7894975.5712 -7013789.232999999, -7894972.640900001 -7013789.482999999, -7894971.8905 -7013789.857700001, -7894823.4418 -7013882.005100001, -7894821.718699999 -7013884.829599999, -7894821.5528 -7013887.743299998, -7894822.264699999 -7013889.872099999, -7894916.067600001 -7014036.806899998, -7894918.152899999 -7014038.5966, -7894922.106699999 -7014040.493299998))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081003001,3,1,68,36,32,7,6,39,16,Indeterminado,15,28,0,26,28,27,28,0,0,0,0,0,0,0,0,24,1,0,1,1,0,24,0,0,1,0,25,1,0,0,0,22,2,2,26,0,0,0,"POLYGON ((-7896647.320499999 -7014110.611499999, -7896649.6044 -7014110.741700001, -7896653.884400001 -7014110.5678, -7896655.951300001 -7014109.0152, -7896832.1973 -7013979.995700002, -7896834.613399999 -7013975.957199998, -7896834.9626 -7013973.471500002, -7896834.4012 -7013970.516399998, -7896819.297 -7013937.500500001, -7896797.218599999 -7013900.7469, -7896795.180199999 -7013898.125100002, -7896793.8542 -7013897.632100001, -7896790.6833 -7013896.6162, -7896789.5414 -7013896.551199999, -7896785.3181 -7013897.563200001, -7896601.3531 -7014028.646200001, -7896600.116800001 -7014030.246100001, -7896598.4981 -7014033.077, -7896598.219599999 -7014034.314100001, -7896598.2147 -7014038.0722, -7896599.6633 -7014041.9133, -7896642.3423 -7014106.5693, -7896644.380799999 -7014109.191100001, -7896647.320499999 -7014110.611499999))"
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071002004,2,4,41,22,19,Indeterminado,Indeterminado,30,9,Indeterminado,4,17,1,12,18,12,17,0,0,0,0,0,0,3,0,8,1,0,0,0,0,12,0,0,0,0,12,0,0,0,0,11,1,0,12,0,0,0,"POLYGON ((-7893884.539000001 -7013984.404599998, -7893887.294399999 -7013985.397799999, -7893889.394400001 -7013985.100499999, -7893891.7257 -7013984.399, -7894025.122099999 -7013898.921500001, -7894026.359099999 -7013897.3222, -7894026.972999999 -7013895.686999999, -7894027.011700001 -7013893.183499999, -7894026.1962 -7013891.048799999, -7893932.450300001 -7013741.603399999, -7893931.195800001 -7013739.861099999, -7893928.232899999 -7013738.855999999, -7893926.7797 -7013738.772599999, -7893925.047499999 -7013739.926100001, -7893776.676999999 -7013834.1459, -7893774.9299 -7013837.386599999, -7893774.7311 -7013839.045499999, -7893775.626499999 -7013841.602499999, -7893811.8662 -7013900.057, -7893823.189099999 -7013916.993000001, -7893835.541300001 -7013932.317299999, -7893846.502800001 -7013944.638900001, -7893882.821799999 -7013983.470899999, -7893884.539000001 -7013984.404599998))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081004017,4,17,78,34,44,6,11,44,17,Indeterminado,22,26,0,24,26,24,26,0,0,0,0,0,0,1,0,22,1,0,0,1,0,22,0,0,1,0,22,2,0,0,0,21,2,1,24,0,0,0,"POLYGON ((-7896983.014799999 -7014172.7509, -7896985.298699999 -7014172.880899999, -7896987.6535 -7014171.7623, -7897203.1556 -7014020.748100001, -7897204.9581 -7014018.344999999, -7897205.8027 -7014016.305, -7897205.7838 -7014012.963, -7897204.599199999 -7014009.9725, -7897153.072799999 -7013932.288699999, -7897151.194599999 -7013930.511500001, -7897147.4715 -7013928.2115, -7897143.8144 -7013928.4208, -7897140.605799999 -7013929.908500001, -7896940.7007 -7014063.0156, -7896930.229599999 -7014069.518399999, -7896928.3704 -7014071.082899999, -7896926.6811 -7014075.162599999, -7896926.7235 -7014078.088399999, -7896927.5162 -7014080.6391, -7896952.2948 -7014126.734499998, -7896977.781500001 -7014169.529599998, -7896980.443 -7014172.186799999, -7896983.014799999 -7014172.7509))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081004020,4,20,110,58,52,7,13,65,25,Indeterminado,47,44,0,38,44,40,40,0,0,0,2,0,2,0,1,31,3,0,3,1,0,37,0,0,0,0,38,0,0,0,0,32,3,3,37,0,0,1,"POLYGON ((-7897325.4267 -7014169.693599999, -7897328.852700001 -7014169.888599999, -7897331.5188 -7014168.7874, -7897540.475099999 -7014026.579, -7897541.352700001 -7014025.793699998, -7897542.659600001 -7014022.944800001, -7897542.984999999 -7014020.875300001, -7897542.215700001 -7014017.908199999, -7897512.3221 -7013953.567699999, -7897510.6752 -7013951.386, -7897507.735300001 -7013949.965999998, -7897504.5973 -7013950.205200002, -7897502.2663 -7013950.907699998, -7897284.2137 -7014099.277899999, -7897283.336100001 -7014100.063000001, -7897281.948799999 -7014102.489700001, -7897281.840500001 -7014106.2421, -7897283.025 -7014109.232700001, -7897321.3353 -7014166.537500001, -7897322.7983 -7014168.291200001, -7897325.4267 -7014169.693599999))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081002029,2,29,86,34,52,8,16,54,8,Indeterminado,29,28,0,23,28,23,28,0,0,0,0,0,0,0,0,22,1,0,0,0,0,20,0,0,3,0,21,0,1,0,0,17,2,3,23,0,0,0,"POLYGON ((-7895879.149700001 -7014047.582899999, -7895881.2259 -7014047.701400001, -7895887.3653 -7014045.963799998, -7896000.6019 -7013968.4892, -7896002.2773 -7013966.4969, -7896003.0184 -7013964.451099999, -7896002.976199999 -7013961.525600001, -7896002.08 -7013958.968800001, -7895947.8731 -7013868.178800002, -7895945.915100001 -7013865.9791, -7895942.8717 -7013864.5524, -7895941.8573 -7013864.077100001, -7895938.926899999 -7013864.327399999, -7895937.449899999 -7013864.660700001, -7895815.7017 -7013941.647399999, -7895812.9408 -7013944.412900001, -7895812.1997 -7013946.458500002, -7895812.090600001 -7013950.2108, -7895813.274599999 -7013953.201499999, -7895871.3124 -7014042.541700002, -7895875.4834 -7014046.120700002, -7895879.149700001 -7014047.582899999))"
12101,12,MAGALLANES,PUNTA ARENAS,DIECIOCHO DE SEPTIEMBRE,8,12101081004027,4,27,62,28,34,Indeterminado,11,45,Indeterminado,0,30,22,0,20,22,20,22,0,0,0,0,0,0,0,0,16,4,0,0,0,0,20,0,0,0,0,19,1,0,0,0,15,5,0,20,0,0,0,"POLYGON ((-7897946.6928 -7014129.019900002, -7897949.713099999 -7014130.862, -7897951.086200001 -7014130.522399999, -7897995.9904 -7014124.721999999, -7897997.8258 -7014123.573399998, -7897998.1844 -7014122.7586, -7897998.519400001 -7014122.360100001, -7897998.6371 -7014120.2786, -7897976.2948 -7013984.958299998, -7897974.487 -7013981.9322, -7897972.3541 -7013980.975900002, -7897970.8771 -7013981.309599999, -7897926.526000001 -7013988.394000001, -7897925.025599999 -7013989.143800002, -7897924.2282 -7013990.351199999, -7897923.662 -7013991.154300001, -7897923.416999999 -7013993.6461, -7897945.3807 -7014126.439599998, -7897946.0132 -7014128.146000002, -7897946.6928 -7014129.019900002))"
12101,12,MAGALLANES,PUNTA ARENAS,BARRIO SUR,7,12101071004011,4,11,43,16,27,Indeterminado,Indeterminado,33,5,4,11,22,0,15,22,15,22,0,0,0,0,0,0,0,0,13,1,0,1,11,0,1,0,0,3,0,15,0,0,0,0,11,1,3,15,0,0,0,"POLYGON ((-7895712.907099999 -7013983.801399998, -7895715.039799999 -7013984.758299999, -7895718.0976 -7013984.097800002, -7895785.095699999 -7013943.240499999, -7895786.9224 -7013940.421700001, -7895787.144400001 -7013938.3462, -7895786.2719 -7013935.373300001, -7895740.609999999 -7013864.697099999, -7895739.147500001 -7013862.943300001, -7895736.080499999 -7013861.9329, -7895733.796700001 -7013861.8024, -7895731.649599999 -7013862.932700001, -7895668.5165 -7013903.5922, -7895667.2563 -7013905.608199999, -7895666.618899999 -7013907.6598, -7895666.731899999 -7013909.3367, -7895667.467700001 -7013911.049199998, -7895711.939999999 -7013982.4934, -7895712.907099999 -7013983.801399998))"
