CUT,REGION,PROVINCIA,COMUNA,NOMBRE_DIS,CODIGO_DIS,MANZENT,ZONA_CENSA,MANZANA,TOTAL_PERS,TOTAL_HOMB,TOTAL_MUJE,PERSONAS_0,PERSONAS_6,PERSONAS_1,PERSONAS_M,PERSONAS_E,PUEBLOS_IN,TOTAL_VIV_,TOTAL_VIV1,VIV_OCUPA_,TOTAL_VIVI,CANTIDAD_H,VIV_TIPO_C,VIV_TIPO_D,VIV_TIPO_T,VIV_TIPO_P,VIV_TIPO_M,VIV_TIPO_1,VIV_TIPO_O,VIV_PARED_,VIV_PARED1,VIV_PARE_1,VIV_PARE_2,VIV_PARE_3,VIV_PARE_4,VIV_TECHO_,VIV_TECHO1,VIV_TECH_1,VIV_TECH_2,VIV_TECH_3,VIV_TECH_4,VIV_TECH_5,VIV_PISO_P,VIV_PISO_R,VIV_PISO_B,VIV_PISO_C,VIV_PISO_T,VIV_MATERI,VIV_MATE_1,VIV_MATE_2,VIV_AGUA_R,VIV_AGUA_P,VIV_AGUA_C,VIV_AGUA_1,geometry
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002026,2,26,45,15,30,Indeterminado,15,24,Indeterminado,12,40,19,0,16,19,16,19,0,0,0,0,0,0,4,12,0,0,0,0,2,0,14,0,0,0,0,8,4,4,0,0,8,8,0,16,0,0,0,"POLYGON ((-7768338.059800001 -2303010.1609, -7768380.415200001 -2303013.394299999, -7768382.6942 -2302985.509599999, -7768383.8616 -2302971.5086, -7768384.2972 -2302966.284000002, -7768384.3916 -2302965.1512, -7768387.582699999 -2302926.8807, -7768387.1325 -2302926.849199999, -7768343.210899999 -2302923.781300001, -7768340.9519 -2302961.6613, -7768340.857100001 -2302963.2498, -7768340.5451 -2302968.482900001, -7768338.059800001 -2303010.1609))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002005,2,5,78,33,45,17,13,44,4,4,37,24,0,23,24,23,24,0,0,0,0,0,0,3,20,0,0,0,0,0,0,23,0,0,0,0,14,8,0,1,0,14,9,0,23,0,0,0,"POLYGON ((-7768295.637499999 -2302597.362500001, -7768293.654899999 -2302635.419199999, -7768294.142000001 -2302637.8101, -7768296.3177 -2302640.141600002, -7768297.974400001 -2302641.099100001, -7768408.926999999 -2302645.7568, -7768410.9597 -2302645.482000001, -7768412.238 -2302644.1653, -7768413.4145 -2302642.505899999, -7768414.4965 -2302640.277899999, -7768415.716700001 -2302618.3114, -7768416.0962 -2302611.4793, -7768416.566400001 -2302603.015700001, -7768414.5065 -2302600.574900001, -7768414.276699999 -2302600.791900001, -7768408.3303 -2302600.504799999, -7768402.9318 -2302600.243999999, -7768297.9551 -2302595.173799999, -7768295.637499999 -2302597.362500001))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002003,2,3,89,34,55,20,30,39,0,Indeterminado,65,23,0,22,23,22,23,0,0,0,0,0,0,3,19,0,0,0,0,1,0,21,0,0,0,0,11,0,3,8,0,11,11,0,22,0,0,0,"POLYGON ((-7768401.032099999 -2302564.537999999, -7768416.782600001 -2302565.458900001, -7768419.117900001 -2302562.7053, -7768420.498500001 -2302537.9615, -7768420.840399999 -2302531.833700001, -7768421.0473 -2302528.1252, -7768420.293500001 -2302525.2733, -7768418.8199 -2302522.964200001, -7768416.7358 -2302522.191100001, -7768414.5485 -2302521.799800001, -7768406.428400001 -2302521.280400001, -7768402.2434 -2302521.012699999, -7768305.9244 -2302514.8517, -7768303.365700001 -2302515.7601, -7768301.1841 -2302518.094500002, -7768300.121300001 -2302520.605799999, -7768298.4504 -2302555.901000001, -7768300.1916 -2302558.6428, -7768396.844900001 -2302564.293299999, -7768401.032099999 -2302564.537999999))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002004,2,4,89,47,42,15,22,52,0,Indeterminado,46,29,0,28,29,28,29,0,0,0,0,0,0,3,24,1,0,0,0,10,3,14,0,0,1,0,18,0,6,3,0,17,9,1,28,0,0,0,"POLYGON ((-7768161.520300001 -2302550.0493, -7768287.847899999 -2302557.826299999, -7768290.749399999 -2302554.949200001, -7768293.0692 -2302521.371399999, -7768292.3199 -2302518.3783, -7768291.2853 -2302515.5176, -7768288.385299999 -2302513.870099999, -7768218.3827 -2302509.524, -7768166.186899999 -2302506.592099998, -7768164.3215 -2302507.805300001, -7768162.7326 -2302509.1688, -7768161.077 -2302512.651000001, -7768159.291999999 -2302547.094099998, -7768161.520300001 -2302550.0493))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002006,2,6,99,34,65,Indeterminado,25,51,Indeterminado,0,61,30,0,28,30,28,30,0,0,0,0,0,0,4,24,0,0,0,0,2,3,22,0,0,0,0,18,10,0,0,0,17,10,0,28,0,0,0,"POLYGON ((-7768230.1361 -2302637.583500002, -7768278.356000001 -2302640.021200001, -7768280.5537 -2302639.864799999, -7768282.486400001 -2302639.191100001, -7768284.328199999 -2302637.8356, -7768285.9246 -2302635.3413, -7768286.7633 -2302621.171999998, -7768288.372500001 -2302596.7903, -7768285.3665 -2302594.666200001, -7768187.386499999 -2302589.522999998, -7768181.319499999 -2302582.203899998, -7768182.520199999 -2302561.8814, -7768180.6779 -2302559.673599999, -7768160.3595 -2302558.575300001, -7768158.483999999 -2302560.646000002, -7768156.264699999 -2302597.281100001, -7768154.2914 -2302627.872499999, -7768154.659 -2302629.414999999, -7768155.0462 -2302631.4069, -7768156.353399999 -2302632.749200001, -7768157.9924 -2302634.2718, -7768159.673800001 -2302634.4384, -7768184.4823 -2302635.7927, -7768230.1361 -2302637.583500002))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002133,2,133,15,7,8,Indeterminado,Indeterminado,7,Indeterminado,0,5,7,0,5,7,5,1,0,0,1,4,0,1,0,0,3,2,0,0,0,0,4,0,0,1,0,4,0,0,0,1,3,1,1,1,0,4,0,"POLYGON ((-7766893.8857 -2303707.736499999, -7766907.437200001 -2304112.8235, -7767348.5624 -2304101.4954, -7767344.0339 -2304016.873100001, -7767343.643200001 -2304016.913899999, -7767321.6097 -2304019.213, -7767281.1054 -2304025.219099998, -7767262.4647 -2304027.933899999, -7767245.212300001 -2304029.420499999, -7767243.0482 -2304028.5031, -7767237.691199999 -2304029.496599998, -7767232.8321 -2304030.397700001, -7767223.3967 -2304032.147399999, -7767167.648800001 -2304041.909499999, -7767160.1986 -2304042.803199999, -7767155.005899999 -2304043.4296, -7767151.9584 -2304043.785, -7767148.199200001 -2304041.742199998, -7767145.991599999 -2304040.4274, -7767135.4712 -2303995.9745, -7767139.6131 -2303989.794300001, -7767156.9508 -2303985.595600002, -7767155.0645 -2303975.863600001, -7767153.543400001 -2303949.174899999, -7767155.9179 -2303938.051600002, -7767162.5318 -2303926.214899998, -7767164.549000001 -2303924.264899999, -7767169.839 -2303919.151299998, -7767335.5418 -2303910.1998, -7767335.430600001 -2303904.100099999, -7767332.551200001 -2303829.9309, -7767331.8827 -2303812.711300001, -7767230.51 -2303814.458799999, -7767231.085100001 -2303810.159499999, -7767331.7163 -2303808.424800001, -7767331.544299999 -2303803.996100001, -7767329.004000001 -2303741.4925, -7767328.4055 -2303711.388300002, -7767328.4351 -2303699.4333, -7767328.3369 -2303696.7388, -7767328.3007 -2303695.7456, -7767326.181299999 -2303691.541999999, -7767322.538000001 -2303691.683600001, -7767229.2159 -2303695.311700001, -7767130.526900001 -2303699.764400002, -7767115.3487 -2303700.3299, -7767105.355599999 -2303700.708299998, -7767048.6294 -2303702.8191, -7767019.1217 -2303704.1263, -7766906.085999999 -2303707.384799998, -7766893.8857 -2303707.736499999))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002129,2,129,8,Indeterminado,Indeterminado,Indeterminado,0,Indeterminado,0,Indeterminado,5,8,0,4,8,4,1,0,0,0,3,0,4,0,0,3,1,0,0,0,0,3,0,0,1,0,1,0,0,2,1,0,2,2,0,0,4,0,"POLYGON ((-7767232.645 -2303920.921, -7767239.4483 -2303969.0922, -7767341.268100001 -2303954.866500001, -7767342.585899999 -2303954.682300001, -7767340.9837 -2303920.7872, -7767338.565400001 -2303915.352499999, -7767232.645 -2303920.921))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002130,2,130,12,8,4,0,Indeterminado,Indeterminado,0,10,Indeterminado,6,0,5,6,5,0,0,0,0,6,0,0,0,0,3,2,0,0,0,0,3,0,0,2,0,0,3,0,0,2,0,2,3,0,0,5,0,"POLYGON ((-7767160.0997 -2303972.883499999, -7767161.206 -2303982.392700002, -7767223.541300001 -2303972.671399999, -7767229.7184 -2303971.708099999, -7767223.035599999 -2303929.0843, -7767222.4134 -2303925.1162, -7767221.969599999 -2303922.285599999, -7767215.7042 -2303922.7432, -7767172.402899999 -2303925.905699998, -7767166.639 -2303930.3884, -7767159.5426 -2303941.4745, -7767158.0074 -2303950.051100001, -7767160.0997 -2303972.883499999))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011002132,2,132,12,7,5,Indeterminado,Indeterminado,7,0,Indeterminado,8,6,0,4,6,4,4,0,0,0,1,0,1,0,0,2,1,0,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,4,0,0,4,0,"POLYGON ((-7767150.0941 -2304038.8543, -7767153.937999999 -2304039.994899999, -7767230.699899999 -2304026.552900001, -7767236.5778 -2304025.523699999, -7767237.559800001 -2304025.3517, -7767238.193499999 -2304021.2995, -7767233.273700001 -2303983.359999999, -7767232.513800001 -2303977.500300001, -7767232.493000001 -2303977.339600001, -7767231.894200001 -2303977.510499999, -7767229.4055 -2303978.2205, -7767163.4069 -2303990.0427, -7767144.778999999 -2303993.379500002, -7767140.9542 -2303996.990600001, -7767150.0941 -2304038.8543))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011001049,1,49,115,60,55,23,Indeterminado,74,Indeterminado,28,84,28,0,24,28,27,27,0,0,1,0,0,0,1,8,12,1,1,1,7,1,11,0,0,5,0,15,0,7,1,1,11,8,5,24,0,0,0,"POLYGON ((-7768465.1305 -2304398.905000001, -7768468.903000001 -2304418.817600001, -7768468.918400001 -2304418.904199999, -7768468.9692 -2304419.522300001, -7768468.946799999 -2304419.933699999, -7768467.878 -2304429.724599998, -7768468.061100001 -2304429.9604, -7768466.223300001 -2304444.883299999, -7768459.4827 -2304506.6351, -7768459.2249 -2304514.5502, -7768458.631999999 -2304528.909299999, -7768459.339600001 -2304552.392000001, -7768459.548699999 -2304568.456, -7768460.0988 -2304582.228999998, -7768460.421800001 -2304582.373500001, -7768462.9575 -2304583.32, -7768469.7523 -2304584.840799998, -7768482.501 -2304587.449099999, -7768502.038799999 -2304591.102299999, -7768519.1107 -2304594.225499999, -7768537.0185 -2304596.811700001, -7768537.156099999 -2304596.834600002, -7768556.2327 -2304600.497499999, -7768556.441099999 -2304600.544799998, -7768560.443299999 -2304601.598000001, -7768560.7851 -2304601.708900001, -7768561.3127 -2304601.9712, -7768561.7896 -2304602.327199999, -7768562.201099999 -2304602.765900001, -7768562.5351 -2304603.2742, -7768562.781099999 -2304603.836599998, -7768562.931700001 -2304604.436099999, -7768562.9825 -2304605.054200001, -7768562.931700001 -2304605.672400001, -7768562.781099999 -2304606.271899998, -7768562.632300001 -2304606.612100001, -7768563.124399999 -2304607.912900001, -7768563.151699999 -2304607.988600001, -7768563.2521 -2304608.388099998, -7768563.2859 -2304608.800299998, -7768563.285 -2304608.866999999, -7768563.255799999 -2304609.965999998, -7768562.77 -2304620.181400001, -7768562.7664 -2304620.2421, -7768562.276000001 -2304627.078499999, -7768562.4156 -2304630.978599999, -7768562.9672 -2304633.279100001, -7768565.6205 -2304633.710999999, -7768572.3924 -2304633.6787, -7768581.060799999 -2304631.9342, -7768587.383099999 -2304629.780200001, -7768592.6746 -2304626.556600001, -7768603.8572 -2304619.4782, -7768614.816099999 -2304609.8462, -7768625.345699999 -2304598.938900001, -7768628.6832 -2304588.704799999, -7768627.8763 -2304552.306499999, -7768626.3496 -2304542.734299999, -7768623.5634 -2304535.2969, -7768616.327099999 -2304526.603500001, -7768612.703400001 -2304521.086100001, -7768611.8168 -2304512.575199999, -7768615.603800001 -2304507.873799998, -7768621.9452 -2304506.353300001, -7768628.1371 -2304508.686700001, -7768621.3269 -2304504.376699999, -7768615.5448 -2304498.828899998, -7768608.349199999 -2304491.915199999, -7768603.592900001 -2304489.182399999, -7768600.6395 -2304488.992699999, -7768594.094599999 -2304491.1899, -7768587.0535 -2304494.4188, -7768583.2465 -2304494.061700001, -7768580.5781 -2304493.280999999, -7768576.5329 -2304489.879999999, -7768571.603599999 -2304484.360199999, -7768566.127499999 -2304478.135200001, -7768562.4322 -2304472.105500001, -7768561.5437 -2304471.2949, -7768552.3431 -2304507.2903, -7768551.500600001 -2304507.0123, -7768550.839199999 -2304506.794, -7768558.482000001 -2304477.528499998, -7768560.3716 -2304469.520399999, -7768560.186699999 -2304469.3233, -7768559.964 -2304468.9844, -7768559.800100001 -2304468.6094, -7768559.6997 -2304468.209899999, -7768559.6658 -2304467.797699999, -7768559.6997 -2304467.385600001, -7768559.731799999 -2304467.223999999, -7768562.1186 -2304457.012699999, -7768563.874600001 -2304449.8686, -7768564.1304 -2304448.1274, -7768565.0349 -2304438.768199999, -7768565.472200001 -2304434.241999999, -7768541.929300001 -2304405.9542, -7768541.562200001 -2304405.513, -7768538.238700001 -2304405.528900001, -7768537.6514 -2304405.474800002, -7768537.3837 -2304405.4124, -7768526.0768 -2304402.2498, -7768525.983200001 -2304402.221999999, -7768510.8671 -2304397.488899998, -7768493.286800001 -2304392.7652, -7768493.060900001 -2304392.6954, -7768476.4454 -2304386.877500001, -7768476.3453 -2304386.840599999, -7768476.2399 -2304386.797499999, -7768472.400599999 -2304385.149, -7768470.0024 -2304385.975499999, -7768468.236300001 -2304391.005399998, -7768468.1346 -2304391.2751, -7768465.9969 -2304396.559, -7768465.1305 -2304398.905000001))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011001063,1,63,16,7,9,0,Indeterminado,10,Indeterminado,4,9,10,0,7,10,7,10,0,0,0,0,0,0,1,1,0,4,0,1,3,0,4,0,0,0,0,2,0,1,4,0,1,5,1,5,0,2,0,"POLYGON ((-7768549.368100001 -2305213.118000001, -7768550.286800001 -2305220.496399999, -7768697.376599999 -2305215.0909, -7768703.9593 -2305206.345800001, -7768709.646 -2305195.6305, -7768718.6994 -2305178.5715, -7768733.634199999 -2305148.710299999, -7768731.922700001 -2305131.573899999, -7768722.129799999 -2305125.645599999, -7768714.4243 -2305122.009, -7768696.811899999 -2305110.319200002, -7768624.5198 -2305066.556600001, -7768535.2064 -2305032.963599999, -7768531.127499999 -2305031.870299999, -7768525.044199999 -2305032.079599999, -7768521.999299999 -2305039.442000002, -7768524.9221 -2305058.642099999, -7768532.8533 -2305099.393100001, -7768537.5441 -2305128.847199999, -7768540.6677 -2305144.733899999, -7768542.1382 -2305162.665899999, -7768548.562999999 -2305202.673799999, -7768549.368100001 -2305213.118000001))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011001057,1,57,30,16,14,Indeterminado,7,15,Indeterminado,4,30,11,0,8,11,8,10,0,0,0,0,0,1,1,4,1,2,0,0,2,1,5,0,0,0,0,4,0,1,3,0,4,4,0,6,1,1,0,"POLYGON ((-7768473.816500001 -2304711.071400002, -7768489.0448 -2304827.247900002, -7768494.822000001 -2304867.205800001, -7768495.544 -2304871.489399999, -7768497.237400001 -2304871.409600001, -7768499.311799999 -2304871.3123, -7768505.456 -2304871.177000001, -7768510.905999999 -2304869.422499999, -7768514.602 -2304866.8281, -7768515.834100001 -2304864.857999999, -7768518.521400001 -2304860.561099999, -7768521.4979 -2304854.433499999, -7768524.725400001 -2304847.7896, -7768527.682600001 -2304841.702300001, -7768527.7315 -2304841.607000001, -7768527.9541 -2304841.268100001, -7768528.228499999 -2304840.9756, -7768528.2928 -2304840.920299999, -7768534.0142 -2304836.176600002, -7768534.267899999 -2304835.9945, -7768534.4734 -2304835.8829, -7768534.6282 -2304835.8092, -7768539.4526 -2304833.5112, -7768539.5995 -2304833.447799999, -7768539.6569 -2304833.4265, -7768540.884 -2304832.990499999, -7768547.285399999 -2304830.7159, -7768547.6207 -2304830.627, -7768550.809 -2304830.084399998, -7768557.598099999 -2304828.9296, -7768557.6853 -2304828.9166, -7768564.2072 -2304828.087499999, -7768568.8969 -2304827.4912, -7768574.1566 -2304824.977699999, -7768577.029999999 -2304820.4734, -7768577.0481 -2304819.2784, -7768577.230900001 -2304807.193, -7768577.3638 -2304762.107999999, -7768577.4286 -2304740.176800001, -7768577.4428 -2304735.3752, -7768577.476600001 -2304734.970600002, -7768577.577 -2304734.570999999, -7768577.6347 -2304734.4188, -7768579.548699999 -2304729.828000002, -7768579.5276 -2304729.0174, -7768579.365499999 -2304722.800299998, -7768577.139599999 -2304718.419799998, -7768574.3946 -2304716.5623, -7768546.3794 -2304715.719000001, -7768543.874500001 -2304715.7203, -7768519.636600001 -2304713.702399999, -7768514.6974 -2304713.168299999, -7768511.659399999 -2304712.8398, -7768511.474300001 -2304712.662099998, -7768473.816500001 -2304711.071400002))"
1401,1,TAMARUGAL,POZO ALMONTE,POZO ALMONTE,1,1401011001046,1,46,226,109,117,26,40,147,13,49,152,76,0,65,76,66,58,0,1,9,6,0,2,1,33,18,13,0,0,12,1,48,2,0,1,1,43,7,3,10,1,32,29,3,62,0,3,0,"POLYGON ((-7768878.7607 -2303131.403499998, -7768876.174699999 -2303143.4936, -7768874.0337 -2303153.503400002, -7768873.241900001 -2303157.205600001, -7768870.226199999 -2303173.364700001, -7768868.187799999 -2303184.2872, -7768866.4648 -2303193.519699998, -7768866.2303 -2303194.7042, -7768866.1587 -2303195.065900002, -7768865.9669 -2303196.035100002, -7768864.403100001 -2303203.9351, -7768864.312200001 -2303204.394299999, -7768862.445800001 -2303213.822700001, -7768862.8268 -2303215.280400001, -7768857.278899999 -2303246.184599999, -7768851.310000001 -2303279.433899999, -7768851.190300001 -2303280.0097, -7768849.629899999 -2303287.519299999, -7768849.3961 -2303288.6446, -7768840.242799999 -2303332.050000001, -7768839.6362 -2303334.9267, -7768837.436899999 -2303345.390799999, -7768837.323000001 -2303345.928100001, -7768836.9254 -2303347.805100001, -7768836.206700001 -2303351.197099999, -7768828.550100001 -2303388.6417, -7768824.473099999 -2303406.5165, -7768821.0776 -2303425.133499999, -7768820.6964 -2303427.223700002, -7768814.3169 -2303457.510899998, -7768814.187999999 -2303457.610199999, -7768812.046399999 -2303468.429200001, -7768811.0644 -2303472.922800001, -7768804.1218 -2303505.8288, -7768803.5264 -2303508.763700001, -7768800.300899999 -2303524.664700001, -7768792.4155 -2303563.538800001, -7768790.7061 -2303571.966200002, -7768784.8533 -2303600.819499999, -7768780.6697 -2303622.175799999, -7768779.2293 -2303629.891399998, -7768777.5989 -2303637.912599999, -7768777.047800001 -2303640.623799998, -7768772.768300001 -2303662.4518, -7768772.2929 -2303664.876499999, -7768771.438300001 -2303669.235300001, -7768769.3244 -2303679.8277, -7768768.4244 -2303684.337699998, -7768766.115599999 -2303695.906500001, -7768765.074100001 -2303701.125300001, -7768762.232000001 -2303715.3662, -7768758.465500001 -2303734.239500001, -7768756.0001 -2303746.499400001, -7768755.223200001 -2303750.362599999, -7768753.581599999 -2303758.5264, -7768751.020199999 -2303771.362199999, -7768747.979699999 -2303786.515900001, -7768746.862 -2303791.9958, -7768746.1351 -2303795.559799999, -7768739.818700001 -2303826.526900001, -7768738.048699999 -2303835.204599999, -7768732.573000001 -2303862.0506, -7768728.9363 -2303877.763500001, -7768728.2684 -2303880.6492, -7768719.853599999 -2303917.8574, -7768717.6622 -2303927.5471, -7768710.166200001 -2303960.692699999, -7768707.4847 -2303971.218499999, -7768707.197899999 -2303973.122900002, -7768705.5595 -2303973.752700001, -7768698.619899999 -2303975.865899999, -7768696.4168 -2303976.222899999, -7768692.5963 -2303976.841899998, -7768688.9506 -2303977.424800001, -7768632.239700001 -2303986.613000002, -7768603.083900001 -2303991.344599999, -7768593.829500001 -2303993.0722, -7768591.013900001 -2303994.972800002, -7768590.4103 -2303998.0636, -7768591.311899999 -2304003.9135, -7768593.282600001 -2304016.170499999, -7768593.614399999 -2304050.179299999, -7768590.522500001 -2304057.115800001, -7768588.8879 -2304060.7828, -7768588.7557 -2304064.789999999, -7768654.749299999 -2304060.802299999, -7768654.875299999 -2304060.798500001, -7768655.2619 -2304060.8345, -7768655.636700001 -2304060.941599999, -7768655.988500001 -2304061.1164, -7768656.306399999 -2304061.353700001, -7768656.580800001 -2304061.646200001, -7768656.803400001 -2304061.985100001, -7768656.967399999 -2304062.360100001, -7768657.0678 -2304062.759599999, -7768657.099400001 -2304063.066, -7768658.2184 -2304089.811299998, -7768658.2206 -2304089.916999999, -7768658.186799999 -2304090.329100002, -7768658.0864 -2304090.728700001, -7768657.9224 -2304091.103599999, -7768657.6998 -2304091.442499999, -7768657.4254 -2304091.735100001, -7768657.1074 -2304091.972399998, -7768656.7557 -2304092.1472, -7768656.380899999 -2304092.2542, -7768655.994200001 -2304092.2903, -7768655.6076 -2304092.2542, -7768655.232799999 -2304092.1472, -7768654.881100001 -2304091.972399998, -7768654.563100001 -2304091.735100001, -7768654.288699999 -2304091.442499999, -7768654.066099999 -2304091.103599999, -7768653.902100001 -2304090.728700001, -7768653.8017 -2304090.329100002, -7768653.770099999 -2304090.022799999, -7768652.751499999 -2304065.677200001, -7768588.5986 -2304069.5537, -7768588.4705 -2304073.441300001, -7768589.4981 -2304114.437199999, -7768591.7533 -2304115.345699999, -7768593.4461 -2304116.039999999, -7768595.138800001 -2304116.734000001, -7768637.693700001 -2304113.722600002, -7768637.8771 -2304113.7097, -7768638.069700001 -2304115.7379, -7768638.292199999 -2304118.0823, -7768594.9791 -2304121.313099999, -7768594.7239 -2304121.437600002, -7768594.468699999 -2304121.562199999, -7768590.089299999 -2304124.113600001, -7768592.911699999 -2304157.478, -7768597.3408 -2304158.668400001, -7768597.809800001 -2304158.666099999, -7768598.2788 -2304158.663899999, -7768640.656400001 -2304155.9844, -7768641.0491 -2304160.121199999, -7768598.842700001 -2304162.793299999, -7768597.264900001 -2304162.893300001, -7768593.5111 -2304164.7553, -7768596.3818 -2304201.572099999, -7768600.5362 -2304203.299899999, -7768602.102499999 -2304203.189300001, -7768644.2018 -2304200.217500001, -7768644.236199999 -2304200.595199998, -7768644.5167 -2304203.679299999, -7768601.6313 -2304207.208299998, -7768596.9717 -2304209.117600001, -7768597.9926 -2304222.150899999, -7768599.373 -2304243.599300001, -7768602.0857 -2304244.722899999, -7768603.601299999 -2304245.144499999, -7768605.480699999 -2304245.0539, -7768647.2609 -2304243.037799999, -7768647.278999999 -2304243.4012, -7768647.4376 -2304246.575199999, -7768616.190199999 -2304248.601199999, -7768605.812999999 -2304249.171399999, -7768604.5584 -2304249.193, -7768599.902000001 -2304251.7885, -7768601.7316 -2304280.300700001, -7768602.2553 -2304285.112399999, -7768605.801000001 -2304286.564399999, -7768608.8223 -2304286.463500001, -7768617.801000001 -2304286.163899999, -7768626.320800001 -2304285.384, -7768631.6141 -2304284.899500001, -7768635.7927 -2304284.517099999, -7768650.307399999 -2304283.1884, -7768650.818 -2304287.4747, -7768634.6085 -2304288.874299999, -7768611.502499999 -2304290.868900001, -7768606.089500001 -2304291.238000002, -7768605.6842 -2304291.495299999, -7768602.9758 -2304293.215, -7768608.227499999 -2304346.1734, -7768605.443499999 -2304352.6653, -7768593.611300001 -2304368.9879, -7768583.798699999 -2304377.7621, -7768575.1105 -2304383.343600001, -7768547.1017 -2304402.5966, -7768547.008300001 -2304402.658399999, -7768545.8331 -2304403.408799998, -7768561.5088 -2304421.933899999, -7768561.554500001 -2304421.989399999, -7768569.4067 -2304431.848000001, -7768569.6336 -2304432.1921, -7768569.797599999 -2304432.5671, -7768569.898 -2304432.966699999, -7768569.9318 -2304433.388500001, -7768569.8847 -2304439.4725, -7768569.857999999 -2304439.820099998, -7768568.252900001 -2304450.743799999, -7768568.2105 -2304450.955600001, -7768566.432800001 -2304458.187899999, -7768564.0526 -2304468.3715, -7768563.984300001 -2304468.6094, -7768563.8204 -2304468.9844, -7768563.5977 -2304469.3233, -7768563.437000001 -2304469.4945, -7768563.4649 -2304469.580899999, -7768563.691099999 -2304470.083700001, -7768564.4334 -2304471.538400002, -7768567.975299999 -2304476.6897, -7768573.3015 -2304482.743700001, -7768578.1129 -2304488.135499999, -7768581.6658 -2304491.1314, -7768583.6832 -2304491.7223, -7768586.658299999 -2304491.997400001, -7768593.252800001 -2304488.985100001, -7768600.340399999 -2304486.603100002, -7768604.274800001 -2304486.852400001, -7768609.7257 -2304489.989300001, -7768617.1248 -2304497.094900001, -7768622.746200001 -2304502.482799999, -7768631.656500001 -2304507.655099999, -7768635.599400001 -2304509.3281, -7768639.2217 -2304510.756700002, -7768642.7773 -2304512.037, -7768646.865900001 -2304513.357799999, -7768655.892200001 -2304515.180199999, -7768663.035700001 -2304515.5964, -7768668.715600001 -2304515.311900001, -7768673.721000001 -2304514.376499999, -7768677.5266 -2304512.192299999, -7768683.8344 -2304508.062399998, -7768684.200999999 -2304507.3455, -7768684.411599999 -2304506.926800001, -7768704.1832 -2304468.3158, -7768704.432800001 -2304467.828000002, -7768717.449999999 -2304442.386500001, -7768718.199899999 -2304440.920899998, -7768727.548900001 -2304420.2991, -7768731.361 -2304411.8904, -7768748.6118 -2304373.8389, -7768751.3572 -2304367.783199999, -7768754.345100001 -2304361.192499999, -7768759.3522 -2304350.1481, -7768761.521 -2304345.364, -7768762.592700001 -2304343, -7768763.729499999 -2304340.492600001, -7768771.104800001 -2304324.2238, -7768778.702299999 -2304307.4652, -7768779.9394 -2304304.736400001, -7768781.1765 -2304302.0079, -7768781.2371 -2304301.874200001, -7768781.9406 -2304300.3226, -7768782.590399999 -2304298.8893, -7768784.4015 -2304294.894299999, -7768799.047800001 -2304262.587499999, -7768799.1154 -2304262.4384, -7768802.4517 -2304255.079, -7768804.134099999 -2304251.368099999, -7768805.524800001 -2304248.300500002, -7768839.6393 -2304173.050799999, -7768849.6647 -2304150.936900001, -7768850.2544 -2304149.636, -7768864.454700001 -2304118.3127, -7768903.8147 -2304031.491599999, -7768917.241699999 -2304001.874000002, -7768921.5196 -2303992.437600002, -7768917.0449 -2303986.616099998, -7768907.0604 -2303975.6633, -7768892.245300001 -2303959.4111, -7768887.4428 -2303953.6041, -7768881.387399999 -2303945.524999999, -7768895.451300001 -2303876.225699998, -7768896.3506 -2303871.794, -7768896.9268 -2303868.9551, -7768898.366900001 -2303861.859099999, -7768925.342700001 -2303728.937800001, -7768934.5833 -2303683.404800002, -7768940.8683 -2303652.436000001, -7768944.2936 -2303635.558200002, -7768958.694 -2303564.601500001, -7768961.5931 -2303550.316500001, -7768988.1808 -2303419.3072, -7768990.8325 -2303406.241700001, -7769013.7337 -2303293.399999999, -7769017.118799999 -2303276.720199998, -7769028.882300001 -2303218.757800002, -7769037.5112 -2303176.2401, -7769004.0614 -2303135.513599999, -7769003.5296 -2303135.822700001, -7768995.0833 -2303136.3631, -7768976.1887 -2303134.454100002, -7768959.2488 -2303125.536600001, -7768922.8961 -2303110.213, -7768894.5186 -2303099.850499999, -7768891.880000001 -2303097.772399999, -7768890.7337 -2303096.869399998, -7768890.67 -2303096.819200002, -7768887.3528 -2303094.206599999, -7768886.3072 -2303096.116, -7768886.2106 -2303096.573100001, -7768879.900599999 -2303126.074000001, -7768878.862199999 -2303130.9287, -7768878.7607 -2303131.403499998))"
